iso3c,side_group,year,link_year_source,status3
CMR,Bassa-Bakoko,1973,observed,included
CMR,Bassa-Bakoko,1974,observed,included
CMR,Bassa-Bakoko,1975,observed,included
CMR,Bassa-Bakoko,1976,observed,included
CMR,Bassa-Bakoko,1977,observed,included
CMR,Bassa-Bakoko,1978,observed,included
CMR,Bassa-Bakoko,1979,observed,included
CMR,Bassa-Bakoko,1980,observed,included
CMR,Bassa-Bakoko,1981,observed,included
CMR,Bassa-Bakoko,1982,observed,included
CMR,Bassa-Bakoko,1983,observed,included
CMR,Bassa-Bakoko,1984,observed,included
CMR,Bassa-Bakoko,1985,observed,included
CMR,Bassa-Bakoko,1986,observed,included
CMR,Bassa-Bakoko,1987,observed,included
CMR,Bassa-Bakoko,1988,observed,included
CMR,Bassa-Bakoko,1989,observed,included
CMR,Bassa-Bakoko,1990,observed,included
CMR,Bassa-Bakoko,1991,observed,included
CMR,Bassa-Bakoko,1992,observed,included
CMR,Bassa-Bakoko,1993,observed,included
CMR,Bassa-Bakoko,1994,observed,included
CMR,Bassa-Bakoko,1995,observed,included
CMR,Bassa-Bakoko,1996,observed,included
CMR,Bassa-Bakoko,1997,observed,included
CMR,Bassa-Bakoko,1998,observed,included
CMR,Bassa-Bakoko,1999,observed,included
CMR,Bassa-Bakoko,2000,observed,included
CMR,Bassa-Bakoko,2001,observed,included
CMR,Bassa-Bakoko,2002,observed,included
CMR,Bassa-Bakoko,2003,observed,included
CMR,Bassa-Bakoko,2004,observed,included
CMR,Bassa-Bakoko,2005,observed,included
CMR,Bassa-Bakoko,2006,observed,included
CMR,Bassa-Bakoko,2007,observed,included
CMR,Bassa-Bakoko,2008,observed,included
CMR,Bassa-Bakoko,2009,observed,included
CMR,Bassa-Bakoko,2010,observed,included
CMR,Bassa-Bakoko,2011,observed,included
CMR,Bassa-Bakoko,2012,observed,included
CMR,Bassa-Bakoko,2013,observed,included
CMR,Bassa-Bakoko,2014,observed,included
CMR,Bassa-Bakoko,2015,observed,included
CMR,Bassa-Bakoko,2016,observed,included
CMR,Bassa-Bakoko,2017,observed,included
CMR,Bassa-Bakoko,2018,carry_forward,included
CMR,Bassa-Bakoko,2019,carry_forward,included
CMR,Bassa-Bakoko,2020,carry_forward,included
CMR,Bassa-Bakoko,2021,carry_forward,included
CMR,Beti,1960,observed,included
CMR,Beti,1961,observed,included
CMR,Beti,1962,observed,included
CMR,Beti,1963,observed,included
CMR,Beti,1964,observed,included
CMR,Beti,1965,observed,included
CMR,Beti,1966,observed,included
CMR,Beti,1967,observed,included
CMR,Beti,1968,observed,included
CMR,Beti,1969,observed,included
CMR,Beti,1970,observed,included
CMR,Beti,1971,observed,included
CMR,Beti,1972,observed,included
CMR,Beti,1973,observed,included
CMR,Beti,1974,observed,included
CMR,Beti,1975,observed,included
CMR,Beti,1976,observed,included
CMR,Beti,1977,observed,included
CMR,Beti,1978,observed,included
CMR,Beti,1979,observed,included
CMR,Beti,1980,observed,included
CMR,Beti,1981,observed,included
CMR,Beti,1982,observed,included
CMR,Beti,1983,observed,included
CMR,Beti,1984,observed,included
CMR,Beti,1985,observed,included
CMR,Beti,1986,observed,included
CMR,Beti,1987,observed,included
CMR,Beti,1988,observed,included
CMR,Beti,1989,observed,included
CMR,Beti,1990,observed,included
CMR,Beti,1991,observed,included
CMR,Beti,1992,observed,included
CMR,Beti,1993,observed,included
CMR,Beti,1994,observed,included
CMR,Beti,1995,observed,included
CMR,Beti,1996,observed,included
CMR,Beti,1997,observed,included
CMR,Beti,1998,observed,included
CMR,Beti,1999,observed,included
CMR,Beti,2000,observed,included
CMR,Beti,2001,observed,included
CMR,Beti,2002,observed,included
CMR,Beti,2003,observed,included
CMR,Beti,2004,observed,included
CMR,Beti,2005,observed,included
CMR,Beti,2006,observed,included
CMR,Beti,2007,observed,included
CMR,Beti,2008,observed,included
CMR,Beti,2009,observed,included
CMR,Beti,2010,observed,included
CMR,Beti,2011,observed,included
CMR,Beti,2012,observed,included
CMR,Beti,2013,observed,included
CMR,Beti,2014,observed,included
CMR,Beti,2015,observed,included
CMR,Beti,2016,observed,included
CMR,Beti,2017,observed,included
CMR,Beti,2018,carry_forward,included
CMR,Beti,2019,carry_forward,included
CMR,Beti,2020,carry_forward,included
CMR,Beti,2021,carry_forward,included
CMR,Beti/Bassa/Mbam,1960,observed,included
CMR,Beti/Bassa/Mbam,1961,observed,included
CMR,Beti/Bassa/Mbam,1962,observed,included
CMR,Beti/Bassa/Mbam,1963,observed,included
CMR,Beti/Bassa/Mbam,1964,observed,included
CMR,Beti/Bassa/Mbam,1965,observed,included
CMR,Beti/Bassa/Mbam,1966,observed,included
CMR,Beti/Bassa/Mbam,1967,observed,included
CMR,Beti/Bassa/Mbam,1968,observed,included
CMR,Beti/Bassa/Mbam,1969,observed,included
CMR,Beti/Bassa/Mbam,1970,observed,included
CMR,Beti/Bassa/Mbam,1971,observed,included
CMR,Beti/Bassa/Mbam,1972,observed,included
CMR,Beti/Bassa/Mbam,1973,observed,included
CMR,Beti/Bassa/Mbam,1974,observed,included
CMR,Beti/Bassa/Mbam,1975,observed,included
CMR,Beti/Bassa/Mbam,1976,observed,included
CMR,Beti/Bassa/Mbam,1977,observed,included
CMR,Beti/Bassa/Mbam,1978,observed,included
CMR,Beti/Bassa/Mbam,1979,observed,included
CMR,Beti/Bassa/Mbam,1980,observed,included
CMR,Beti/Bassa/Mbam,1981,observed,included
CMR,Beti/Bassa/Mbam,1982,observed,included
CMR,Beti/Bassa/Mbam,1983,observed,included
CMR,Beti/Bassa/Mbam,1984,observed,included
CMR,Beti/Bassa/Mbam,1985,observed,included
CMR,Beti/Bassa/Mbam,1986,observed,included
CMR,Beti/Bassa/Mbam,1987,observed,included
CMR,Beti/Bassa/Mbam,1988,observed,included
CMR,Beti/Bassa/Mbam,1989,observed,included
CMR,Beti/Bassa/Mbam,1990,observed,included
CMR,Beti/Bassa/Mbam,1991,observed,included
CMR,Beti/Bassa/Mbam,1992,observed,included
CMR,Beti/Bassa/Mbam,1993,observed,included
CMR,Beti/Bassa/Mbam,1994,observed,included
CMR,Beti/Bassa/Mbam,1995,observed,included
CMR,Beti/Bassa/Mbam,1996,observed,included
CMR,Beti/Bassa/Mbam,1997,observed,included
CMR,Beti/Bassa/Mbam,1998,observed,included
CMR,Beti/Bassa/Mbam,1999,observed,included
CMR,Beti/Bassa/Mbam,2000,observed,included
CMR,Beti/Bassa/Mbam,2001,observed,included
CMR,Beti/Bassa/Mbam,2002,observed,included
CMR,Beti/Bassa/Mbam,2003,observed,included
CMR,Beti/Bassa/Mbam,2004,observed,included
CMR,Beti/Bassa/Mbam,2005,observed,included
CMR,Beti/Bassa/Mbam,2006,observed,included
CMR,Beti/Bassa/Mbam,2007,observed,included
CMR,Beti/Bassa/Mbam,2008,observed,included
CMR,Beti/Bassa/Mbam,2009,observed,included
CMR,Beti/Bassa/Mbam,2010,observed,included
CMR,Beti/Bassa/Mbam,2011,observed,included
CMR,Beti/Bassa/Mbam,2012,observed,included
CMR,Beti/Bassa/Mbam,2013,observed,included
CMR,Beti/Bassa/Mbam,2014,observed,included
CMR,Beti/Bassa/Mbam,2015,observed,included
CMR,Beti/Bassa/Mbam,2016,observed,included
CMR,Beti/Bassa/Mbam,2017,observed,included
CMR,Beti/Bassa/Mbam,2018,carry_forward,included
CMR,Beti/Bassa/Mbam,2019,carry_forward,included
CMR,Beti/Bassa/Mbam,2020,carry_forward,included
CMR,Beti/Bassa/Mbam,2021,carry_forward,included
CMR,Biu-Mandara,1960,observed,included
CMR,Biu-Mandara,1961,observed,included
CMR,Biu-Mandara,1962,observed,included
CMR,Biu-Mandara,1963,observed,included
CMR,Biu-Mandara,1964,observed,included
CMR,Biu-Mandara,1965,observed,included
CMR,Biu-Mandara,1966,observed,included
CMR,Biu-Mandara,1967,observed,included
CMR,Biu-Mandara,1968,observed,included
CMR,Biu-Mandara,1969,observed,included
CMR,Biu-Mandara,1970,observed,included
CMR,Biu-Mandara,1971,observed,included
CMR,Biu-Mandara,1972,observed,included
CMR,Biu-Mandara,1973,observed,included
CMR,Biu-Mandara,1974,observed,included
CMR,Biu-Mandara,1975,observed,included
CMR,Biu-Mandara,1976,observed,included
CMR,Biu-Mandara,1977,observed,included
CMR,Biu-Mandara,1978,observed,included
CMR,Biu-Mandara,1979,observed,included
CMR,Biu-Mandara,1980,observed,included
CMR,Biu-Mandara,1981,observed,included
CMR,Biu-Mandara,1982,observed,included
CMR,Biu-Mandara,1983,observed,included
CMR,Biu-Mandara,1984,observed,included
CMR,Biu-Mandara,1985,observed,included
CMR,Biu-Mandara,1986,observed,included
CMR,Biu-Mandara,1987,observed,included
CMR,Biu-Mandara,1988,observed,included
CMR,Biu-Mandara,1989,observed,included
CMR,Biu-Mandara,1990,observed,included
CMR,Biu-Mandara,1991,observed,included
CMR,Biu-Mandara,1992,observed,included
CMR,Biu-Mandara,1993,observed,included
CMR,Biu-Mandara,1994,observed,included
CMR,Biu-Mandara,1995,observed,included
CMR,Biu-Mandara,1996,observed,included
CMR,Biu-Mandara,1997,observed,included
CMR,Biu-Mandara,1998,observed,included
CMR,Biu-Mandara,1999,observed,included
CMR,Biu-Mandara,2000,observed,included
CMR,Biu-Mandara,2001,observed,included
CMR,Biu-Mandara,2002,observed,included
CMR,Biu-Mandara,2003,observed,included
CMR,Biu-Mandara,2004,observed,included
CMR,Biu-Mandara,2005,observed,included
CMR,Biu-Mandara,2006,observed,included
CMR,Biu-Mandara,2007,observed,included
CMR,Biu-Mandara,2008,observed,included
CMR,Biu-Mandara,2009,observed,included
CMR,Biu-Mandara,2010,observed,included
CMR,Biu-Mandara,2011,observed,included
CMR,Biu-Mandara,2012,observed,included
CMR,Biu-Mandara,2013,observed,included
CMR,Biu-Mandara,2014,observed,included
CMR,Biu-Mandara,2015,observed,included
CMR,Biu-Mandara,2016,observed,included
CMR,Biu-Mandara,2017,observed,included
CMR,Biu-Mandara,2018,carry_forward,included
CMR,Biu-Mandara,2019,carry_forward,included
CMR,Biu-Mandara,2020,carry_forward,included
CMR,Biu-Mandara,2021,carry_forward,included
CMR,Boulou-Fang,1960,observed,included
CMR,Boulou-Fang,1961,observed,included
CMR,Boulou-Fang,1962,observed,included
CMR,Boulou-Fang,1963,observed,included
CMR,Boulou-Fang,1964,observed,included
CMR,Boulou-Fang,1965,observed,included
CMR,Boulou-Fang,1966,observed,included
CMR,Boulou-Fang,1967,observed,included
CMR,Boulou-Fang,1968,observed,included
CMR,Boulou-Fang,1969,observed,included
CMR,Boulou-Fang,1970,observed,included
CMR,Boulou-Fang,1971,observed,included
CMR,Boulou-Fang,1972,observed,included
CMR,Boulou-Fang,1973,observed,included
CMR,Boulou-Fang,1974,observed,included
CMR,Boulou-Fang,1975,observed,included
CMR,Boulou-Fang,1976,observed,included
CMR,Boulou-Fang,1977,observed,included
CMR,Boulou-Fang,1978,observed,included
CMR,Boulou-Fang,1979,observed,included
CMR,Boulou-Fang,1980,observed,included
CMR,Boulou-Fang,1981,observed,included
CMR,Boulou-Fang,1982,observed,included
CMR,Boulou-Fang,1983,observed,included
CMR,Boulou-Fang,1984,observed,included
CMR,Boulou-Fang,1985,observed,included
CMR,Boulou-Fang,1986,observed,included
CMR,Boulou-Fang,1987,observed,included
CMR,Boulou-Fang,1988,observed,included
CMR,Boulou-Fang,1989,observed,included
CMR,Boulou-Fang,1990,observed,included
CMR,Boulou-Fang,1991,observed,included
CMR,Boulou-Fang,1992,observed,included
CMR,Boulou-Fang,1993,observed,included
CMR,Boulou-Fang,1994,observed,included
CMR,Boulou-Fang,1995,observed,included
CMR,Boulou-Fang,1996,observed,included
CMR,Boulou-Fang,1997,observed,included
CMR,Boulou-Fang,1998,observed,included
CMR,Boulou-Fang,1999,observed,included
CMR,Boulou-Fang,2000,observed,included
CMR,Boulou-Fang,2001,observed,included
CMR,Boulou-Fang,2002,observed,included
CMR,Boulou-Fang,2003,observed,included
CMR,Boulou-Fang,2004,observed,included
CMR,Boulou-Fang,2005,observed,included
CMR,Boulou-Fang,2006,observed,included
CMR,Boulou-Fang,2007,observed,included
CMR,Boulou-Fang,2008,observed,included
CMR,Boulou-Fang,2009,observed,included
CMR,Boulou-Fang,2010,observed,included
CMR,Boulou-Fang,2011,observed,included
CMR,Boulou-Fang,2012,observed,included
CMR,Boulou-Fang,2013,observed,included
CMR,Boulou-Fang,2014,observed,included
CMR,Boulou-Fang,2015,observed,included
CMR,Boulou-Fang,2016,observed,included
CMR,Boulou-Fang,2017,observed,included
CMR,Boulou-Fang,2018,carry_forward,included
CMR,Boulou-Fang,2019,carry_forward,included
CMR,Boulou-Fang,2020,carry_forward,included
CMR,Boulou-Fang,2021,carry_forward,included
CMR,Cotier,1960,observed,included
CMR,Cotier,1961,observed,included
CMR,Cotier,1962,observed,included
CMR,Cotier,1963,observed,included
CMR,Cotier,1964,observed,included
CMR,Cotier,1965,observed,included
CMR,Cotier,1966,observed,included
CMR,Cotier,1967,observed,included
CMR,Cotier,1968,observed,included
CMR,Cotier,1969,observed,included
CMR,Cotier,1970,observed,included
CMR,Cotier,1971,observed,included
